date,"31.343864,74.053087","31.343864,74.111927","31.343864,74.170768","31.343864,74.229608","31.343864,74.288449","31.343864,74.347289","31.343864,74.406129","31.343864,74.46497","31.383926,74.053087","31.383926,74.111927","31.383926,74.170768","31.383926,74.229608","31.383926,74.288449","31.383926,74.347289","31.383926,74.406129","31.383926,74.46497","31.423989,74.053087","31.423989,74.111927","31.423989,74.170768","31.423989,74.229608","31.423989,74.288449","31.423989,74.347289","31.423989,74.406129","31.423989,74.46497","31.464052,74.053087","31.464052,74.111927","31.464052,74.170768","31.464052,74.229608","31.464052,74.288449","31.464052,74.347289","31.464052,74.406129","31.464052,74.46497","31.504114,74.053087","31.504114,74.111927","31.504114,74.170768","31.504114,74.229608","31.504114,74.288449","31.504114,74.347289","31.504114,74.406129","31.504114,74.46497","31.544177,74.053087","31.544177,74.111927","31.544177,74.170768","31.544177,74.229608","31.544177,74.288449","31.544177,74.347289","31.544177,74.406129","31.544177,74.46497","31.584239,74.053087","31.584239,74.111927","31.584239,74.170768","31.584239,74.229608","31.584239,74.288449","31.584239,74.347289","31.584239,74.406129","31.584239,74.46497","31.624302,74.053087","31.624302,74.111927","31.624302,74.170768","31.624302,74.229608","31.624302,74.288449","31.624302,74.347289","31.624302,74.406129","31.624302,74.46497"
6/30/2021,19.72673077,8.322249897,13.22444569,6.660904397,6.275795678,6.942429715,7.05510722,5.953938963,15.16801132,24.32980062,9.823162175,6.660904397,6.275795678,6.942429715,7.05510722,22.46309605,7.227211118,16.95865308,9.763060852,10.64372482,8.938915147,9.843055654,6.231070609,24.28738641,13.55295313,11.47283655,10.84974213,7.577338501,11.65750107,8.407525885,18.29743717,11.63758293,8.032499607,9.693549159,9.139896421,12.17560991,7.433383993,7.336645616,7.592160453,10.00545868,10.40708004,7.357465867,9.530562257,11.32296591,12.02541253,5.964169252,6.745752559,11.67981329,9.439380191,7.687501054,9.546679435,10.98574287,14.69764552,8.920565676,9.525744607,25.4106459,8.369149658,8.474983247,9.664534215,11.00240527,13.62511903,11.95379069,9.279770227,20.49473533
6/29/2021,13.51873544,9.679355742,6.758581619,15.0554854,13.13014803,6.188301038,12.4283676,17.13252246,9.567339843,5.784751664,7.219443088,9.05793219,7.79781149,6.853629112,6.911501673,15.36160507,11.38403897,10.70994784,13.20420295,11.32704037,8.755649089,11.89693762,19.30959772,8.155927497,8.032570023,10.50467476,11.63361521,12.56585968,12.0644893,7.205449044,7.366313927,10.68659459,14.95036514,9.351683864,13.03434226,18.02436954,12.48764184,15.22056122,9.32468648,6.387906888,6.174588895,10.46084796,10.06437302,19.85275406,12.20401807,12.62832798,10.25332767,5.958581202,14.23137762,9.658024572,10.93397154,11.98331955,12.84896353,8.640464479,23.92509721,14.05615889,16.80833075,7.844897341,9.105096916,16.89383247,11.7957527,9.330410683,9.750926796,12.96341219
6/28/2021,9.314479804,10.84095223,7.411426123,7.639240657,13.03365258,12.43866133,11.84367007,10.4356065,7.788007585,10.36466291,13.64707591,16.69877615,10.35492162,9.563969942,11.13963808,10.4356065,7.39555377,6.091310153,11.21673594,12.26556199,6.689278859,6.99807631,8.090449826,10.4356065,12.57929865,6.112478679,11.79473457,10.25597326,5.863312766,7.430578023,10.91410734,7.613404484,7.307246905,6.449253291,12.22651649,10.41498149,6.381934821,9.158788788,8.61528418,7.723396632,9.201152161,5.827757266,6.256181046,6.023422541,9.429623373,11.22703258,12.85041288,10.07975345,13.40236485,8.110562258,7.640749368,8.778672853,9.818763801,11.44946453,13.15985949,9.367668304,7.073903969,6.02254023,9.074387566,9.603729941,10.20790423,11.16654941,11.97439807,10.41552068
6/27/2021,8.178386326,11.58193844,8.553960639,7.904239408,6.319426556,7.235436737,7.892933011,7.892933011,7.870066777,6.385288376,8.178386326,11.58193844,9.100896345,7.235436737,7.892933011,8.550429386,10.96529934,7.870066777,6.945786513,6.644815687,7.914473415,5.741222463,7.892933011,8.550429386,10.66762426,10.66762426,10.96529934,9.13185579,5.975481781,6.821295569,6.549466814,8.701177413,6.150977678,10.36994957,10.66762426,19.5157492,12.46909354,7.093124326,8.404637427,8.310307371,6.668881369,6.150977678,7.77892696,6.164950091,6.846956957,8.224759938,8.422714379,8.210766946,8.346706763,11.19858061,7.105589635,9.105339107,13.11486431,7.018901359,9.953802055,9.082284601,7.843064598,9.632843207,13.61776586,17.51921133,7.37231679,5.790052693,8.178822702,8.178822702
6/26/2021,10.56346528,7.424384447,9.193648649,9.371317454,8.267186124,5.843722448,10.26275893,14.57909423,7.303651369,6.76688767,6.70069739,6.227992834,8.899775613,7.35330751,8.383290018,14.57909423,11.21270313,10.7124039,5.86120209,9.594578961,8.480829399,9.416461246,14.3056408,9.134810697,13.87734291,8.670300271,10.64356498,12.24149794,8.880656869,7.133249779,6.014728926,10.12994622,8.172778811,6.785245379,8.859495946,20.20890958,12.29858935,10.68269684,9.656783267,6.496625401,6.26808184,8.8824841,8.265754066,7.451103837,7.27981358,10.95109143,6.997923628,6.359752476,11.28398008,12.08984704,10.01212487,11.13167354,6.658496642,6.175834608,25.29708096,11.97924912,10.07137879,10.61699889,10.01212487,19.00077695,9.116808587,10.12268699,21.09559433,17.22604793
6/25/2021,7.312007688,15.87645536,6.490677697,11.55276343,7.701475472,8.482450763,8.871091824,10.8300318,13.81472796,7.134976178,11.56226047,9.743134174,7.060754067,9.426583324,7.030725737,10.7136151,6.987094802,6.217144813,6.553473361,6.399672244,7.001135596,9.25442927,6.366824925,6.644903255,6.124697308,12.66192312,6.740099465,5.923435565,6.583172537,6.823055459,6.750442871,6.409314406,9.768508624,6.717717702,7.959135563,14.71110419,13.89704964,6.660627329,7.233478875,10.72561676,6.087347945,6.81421576,5.851449949,6.418066667,5.868029332,7.067596278,6.330415101,11.92423061,7.566477734,6.326612723,11.79764814,7.328344177,26.61379152,8.150861214,6.459974634,13.91142739,11.6508008,6.676908985,25.20868756,10.03149036,16.95892788,7.713762804,8.822555196,16.11925588
6/24/2021,6.997635544,15.09730659,5.757611899,9.648640227,6.011022941,8.210846145,6.490461062,7.153442309,10.31203737,5.831213194,5.989149419,6.069692609,8.3024984,8.120383596,6.240211903,7.524055478,9.214543702,6.222181264,6.404943547,6.119254541,6.090406708,5.832537237,6.471369637,6.665815996,6.948958386,5.879668265,6.035264975,6.078609558,5.939241242,5.809289789,6.892399719,6.712140216,5.916020413,6.528427569,6.16181548,17.24858266,13.07690842,5.816105816,5.84616929,9.7718441,6.650992262,5.993203108,7.042598752,7.586903788,7.378465572,6.437391314,6.183681306,10.35607766,7.265121356,8.09256969,8.463613688,6.531384531,21.18421385,7.993999571,6.054384257,7.286924291,11.02099834,6.644643362,18.9245273,14.00937075,12.87829131,8.221683637,5.907798233,6.529981797
6/23/2021,13.24595753,13.24595753,13.24595753,6.657194891,11.19584866,7.629343845,24.71929131,11.90241964,20.88264189,11.23826301,13.24595753,6.657194891,6.2026527,7.598729762,12.3710778,12.91376833,7.66269416,9.769780059,6.198674325,11.26805454,8.668606043,6.062544043,7.038899808,7.517137793,23.91518109,23.91518109,7.66269416,10.84265347,7.586992048,9.614928874,6.4803874,6.732125285,19.07978538,21.49748284,21.49748284,9.649057216,15.27437371,7.052531604,9.063611946,11.06345238,9.319338095,9.319338095,9.319338095,10.00555786,14.07330302,12.83456902,8.04590405,11.14107493,10.42703136,5.870117213,8.123061052,7.356595097,20.00906272,5.813952832,7.213701123,11.76033357,8.217998596,15.46423377,23.26845431,6.912550767,13.27391212,7.955098616,8.171890232,10.53078767
6/22/2021,9.326461953,14.92435045,7.266450988,10.56485255,9.46839165,8.229025146,26.89031699,13.65681501,17.59823174,10.34079862,16.58251884,9.149018668,5.903812334,9.554039298,15.06910634,13.65681501,5.923096877,5.996493388,5.883132749,5.783183509,8.741446216,10.18472535,6.379281294,6.891088244,19.14856103,24.03721246,6.094673581,9.654090618,8.040990216,8.769691415,6.490728141,6.742595311,10.6716287,8.912472795,15.52816923,12.65814164,14.70453285,6.715879245,8.409890574,11.16002098,6.786974399,10.2951076,9.432665793,6.105712319,9.031798058,9.556197121,6.194106092,12.03572474,8.778029777,7.140404535,12.34982179,8.520218383,27.01745519,7.440505799,6.949038274,15.39519465,10.47046866,7.140404535,20.96652926,7.145805319,17.72165774,5.812518098,9.257751983,16.87709827
6/21/2021,22.87436131,10.59626627,23.59910389,14.88168905,14.06869396,6.766109079,9.324747624,5.811345778,22.8345541,7.62533428,23.1286168,19.83053469,6.99026731,5.795081792,14.21057314,6.184722622,18.45261755,19.83622018,6.574771951,27.05862746,23.62672405,12.79017462,6.574734228,13.72045915,23.45360647,16.81980098,17.61298093,5.759122183,17.90367305,10.30361464,8.030368016,10.93216752,7.861085626,8.391462511,15.25478445,13.60158453,14.80119097,15.54201265,13.54090309,9.457588994,17.56628232,7.75820693,21.01844993,18.81014354,23.39643772,17.48612673,9.198122552,10.7211765,13.14639864,14.85286897,18.82279643,17.17144061,25.2479666,11.26197907,6.018937383,8.63390796,8.001750239,18.67338185,16.87415619,19.02773221,21.58667515,7.29826254,9.381717886,7.999385656
