date,Ravi River,Shamkay Bhattian,Bahria Town School and College,Kot Arain,Jhedu Minor,Jinnah Sector LDA City,Institute of Southern Lahore,Badhwar,Ravi River,Khudpur,Bahria Town Marquee,"Barkat Ali MArket, Riwind Rd",Bakra Mandi Defence Road,Lahore Ring Road Kahna Interchange,Ahlu Rd,Mallian Road,Sultan Pur,Thathan Naulan,Model Baraz Chung,Bilal Town LDA Avenue,Wapda Town Phase 1,Pak-Arab Housing Scheme,Deo Kalan,Thethar Rd,Nizampura,Sharaqpur,Ravi River Katar Band South,General Bus Stand Thoker Niaz Baig,Johar Town Park,Pak Electron Limited (PEL) Walton Road,Khyaban-e-Jinnah Rd Sector G,Defence Raya Golf Resort Jamia Masjid,Qillah Sharief,Canal Upper Chenab,Shadhanwali Forest Reserve 2,Shahdiwal,Qasim Ali Shah Foundation Wahdat Road,Gulberg III Block C3,Allama Iqbal International Airport,Lahore School of Economics Shabbir Sharif Rd,Chak 22,West Minister Farmhouse,Katal Lahore-Jaranwala Rd,Burj Near Ravi River,Samanabad Town,Punjab Board of Investment & Trade PBIT,Al-Faisal Town,Paragon City,Chak 10,Budho Sharif,Burj Attari Stadium,Lahore Multan Motorway Interchange,Bund Road Khokhar Town,Shaheen Park Shad Bagh,Sue Wala Road Shalimar Housing Scheme,Lahore Medical and Dental College,Dhamoke Sheikhupura Rd,Pind Road Sheikhpura,Kala Shah Kaku,Kot Abdul Malik,Shahdara,Jhuggian Jodha,Sialkot Lahore Motorway,Natt Kalan
7/11/2022,16.22412967,16.6189048,16.17590596,16.01657914,14.48408242,13.72945638,12.78804716,12.21056606,13.78163761,15.25210051,15.06959771,15.59077711,14.4087766,13.55071942,13.22828133,12.14235324,13.91482092,13.49879672,14.88794333,15.77200863,16.12537058,14.91202099,13.91930848,12.13242375,12.71114329,13.27265133,15.59004266,15.16177376,16.08500513,16.30358972,14.62429928,13.14850716,12.89487511,13.01820549,15.05803789,14.98355389,18.0501447,16.79579212,14.09745518,12.0965239,13.53111186,15.9793578,16.88511528,15.45917327,17.367862,16.80786729,14.04411447,12.52401796,13.81897438,14.41511455,14.26860111,16.31167944,16.63968563,16.06523597,14.19814366,13.86573105,13.85520893,14.75153847,14.20803986,16.359724,15.97165056,15.91562399,14.37994082,13.71937886
7/10/2022,16.2275755,16.62277872,16.17911434,16.0185122,14.48576747,13.73020099,12.788233,12.21078852,13.78152112,15.25198337,15.06949744,15.59071187,14.40872244,13.5507006,13.22827456,12.14238219,13.914783,13.4987473,14.88783308,15.77192813,16.1253039,14.91193455,13.91929681,12.132453,12.71113095,13.27260453,15.59001711,15.16167012,16.0849346,16.30345311,14.62424943,13.14854284,12.89483291,13.01815119,15.05784117,14.98344587,18.04998318,16.79570188,14.09743269,12.09653563,13.53100648,15.97922969,16.884935,15.45906177,17.36781001,16.80780416,14.04409867,12.5239488,13.81890236,14.41501991,14.2685088,16.31158039,16.6396481,16.06520727,14.19815711,13.86573471,13.855113,14.75139879,14.2079385,16.35965942,15.97164932,15.91568356,14.37993527,13.71941856
7/9/2022,16.23104716,16.62667477,16.18232517,16.0204574,14.48746427,13.73093778,12.78844149,12.21101528,13.7814039,15.25186742,15.06938757,15.5906457,14.40866858,13.55068606,13.22827185,12.1424007,13.91474386,13.49870264,14.88773292,15.77184803,16.12523783,14.91185276,13.91928716,12.13247556,12.71112186,13.27256417,15.59001552,15.161573,16.08487456,16.30332752,14.62420789,13.14856774,12.89478941,13.01809606,15.05766694,14.98334363,18.04982595,16.79562674,14.09742676,12.09655611,13.53090154,15.97911729,16.88477262,15.45895221,17.36776771,16.80776664,14.04410676,12.52389861,13.81883589,14.41492983,14.2684124,16.31148657,16.63962096,16.06520233,14.19819688,13.86573974,13.85501519,14.7512711,14.20783607,16.35960092,15.9716603,15.91576344,14.37995496,13.71946812
7/8/2022,16.23450745,16.63056476,16.18553214,16.0224088,14.48916928,13.73167064,12.78867325,12.21124712,13.78128271,15.25174813,15.06926524,15.59057429,14.40861117,13.55067071,13.22826809,12.14241304,13.91470864,13.49866563,14.88764544,15.77177128,16.12517542,14.91177854,13.91928222,12.13249224,12.71111903,13.27253344,15.59004396,15.16148439,16.08482678,16.30321595,14.62417553,13.14858353,12.8947478,13.01804301,15.05752245,14.9832508,18.04967746,16.79556877,14.09743627,12.09658415,13.53079928,15.9790231,16.88463805,15.45884881,17.36773732,16.80775606,14.04413606,12.52386649,13.8187739,14.41484708,14.26831672,16.31140342,16.63960591,16.0652195,14.19825924,13.86574674,13.85491894,14.75116035,14.20773698,16.35955277,15.9716841,15.91586116,14.37999703,13.71952692
7/7/2022,16.23800601,16.63448927,16.18875211,16.02437772,14.49089243,13.73240238,12.78892743,12.21148964,13.78115044,15.25162199,15.0691304,15.59050178,14.40855399,13.55065886,13.22826482,12.14241689,13.91467238,13.49862834,14.88756185,15.77169033,16.12511013,14.91170777,13.91927903,12.13250145,12.71111153,13.27250535,15.59007579,15.1613966,16.08478328,16.30311265,14.62414793,13.14858938,12.89470166,13.0179846,15.05738879,14.98316008,18.0495313,16.79551964,14.09745333,12.09661538,13.53069338,15.97894212,16.88452012,15.45874618,17.36770951,16.80776273,14.04417546,12.52384663,13.81870821,14.41476323,14.26821622,16.31132557,16.63959352,16.06524703,14.19833308,13.86575031,13.85481602,14.75105479,14.20763476,16.35950919,15.97171107,15.91596577,14.38005109,13.71958689
7/6/2022,16.24155668,16.63846306,16.19199556,16.02637045,14.49263985,13.73314109,12.78919189,12.21173779,13.78101742,15.2514992,15.06899181,15.59043191,14.40850043,13.55064957,13.22826188,12.14241627,13.91463332,13.49858671,14.88747951,15.77160424,16.12504138,14.91164209,13.91928181,12.13250693,12.71109632,13.27247701,15.59011058,15.16130806,16.08474383,16.30302005,14.62412883,13.14858962,12.89464666,13.01791811,15.05726631,14.98307037,18.04938883,16.79548175,14.09747942,12.09665116,13.53058313,15.97887627,16.88442337,15.45864525,17.36768391,16.80777491,14.04422486,12.52384024,13.81863806,14.41466932,14.26810946,16.31125424,16.63958378,16.06528381,14.19841793,13.86575264,13.8547055,14.75094078,14.20752851,16.35947173,15.97174084,15.91607628,14.38011688,13.71964841
7/5/2022,16.24513046,16.64245783,16.19524532,16.02837459,14.49440053,13.73388158,12.78946324,12.21198997,13.78088354,15.25137753,15.06884891,15.59035781,14.40844465,13.55063983,13.22826114,12.1424107,13.9145922,13.49854382,14.88740236,15.77151869,16.12497484,14.9115837,13.91928684,12.13250816,12.71107591,13.27244825,15.59015354,15.16122342,16.08471368,16.30294418,14.62412271,13.14858818,12.89458598,13.01784652,15.05716104,14.98298537,18.04925774,16.79545796,14.09752119,12.09669238,13.53047149,15.97881787,16.88433314,15.4585507,17.36766561,16.80779896,14.04428905,12.52384996,13.81856514,14.41456947,14.26800043,16.31118795,16.6395814,16.06533416,14.19851634,13.86575749,13.85458983,14.75082232,14.20742159,16.3594378,15.97177789,15.91619597,14.38019678,13.71971389
7/4/2022,16.24871978,16.64646508,16.19849606,16.03038599,14.49616825,13.73462038,12.7897386,12.21224495,13.78075317,15.25125606,15.06870413,15.59028193,14.40839218,13.55063574,13.22826186,12.14240114,13.91454995,13.49849915,14.88732947,15.77143277,16.1249082,14.91153019,13.91929414,12.13250487,12.71104984,13.27241861,15.59020529,15.16114018,16.08468992,16.30288176,14.62412492,13.14858616,12.89451971,13.01776944,15.05705872,14.98290278,18.0491368,16.79544521,14.0975769,12.09673786,13.5303575,15.97875788,16.88422818,15.45846069,17.36765301,16.8078325,14.04436705,12.52387645,13.81848999,14.4144645,14.267887,16.3111248,16.63958543,16.06539472,14.19862735,13.8657682,13.85447002,14.75070047,14.20731132,16.35940499,15.97181979,15.9163218,14.38028914,13.7197839
7/3/2022,16.25229844,16.65046079,16.20173596,16.03239494,14.49792983,13.7353535,12.79001635,12.21250217,13.78062488,15.25113087,15.06855693,15.59020188,14.4083428,13.55063588,13.22826043,12.14239277,13.91450511,13.49845578,14.8872596,15.7713492,16.12484393,14.91148273,13.91930459,12.13249719,12.71102249,13.27238735,15.59026463,15.16106081,16.08467483,16.30283392,14.62413467,13.14858443,12.89444827,13.01768846,15.05696311,14.98282559,18.04903022,16.79544417,14.09764481,12.09678604,13.53023902,15.97869512,16.88411646,15.4583756,17.36764829,16.80787554,14.04445598,12.52391306,13.81841534,14.41435624,14.26777209,16.31106488,16.63959757,16.06546444,14.19874818,13.86578418,13.85435079,14.75057757,14.20719912,16.3593758,15.97186702,15.91645266,14.38039208,13.71985848
7/2/2022,16.25583224,16.65441389,16.2049502,16.03438881,14.49967375,13.73608506,12.79029956,12.21276143,13.78049336,15.25099786,15.06840949,15.59011622,14.40829194,13.5506325,13.22826262,12.14238111,13.91445625,13.49841621,14.8871924,15.77126904,16.12478465,14.91144265,13.91931581,12.13248784,12.71099603,13.27235317,15.59032773,15.16098732,16.0846698,16.30280164,14.62415381,13.14858605,12.89437544,13.01760581,15.05687662,14.98275543,18.04894166,16.79545535,14.09772328,12.09683433,13.53012069,15.97862337,16.88399691,15.45829871,17.36765322,16.80792776,14.0445526,12.52395481,13.81834151,14.41425029,14.26766021,16.31100641,16.63961879,16.06554259,14.19887502,13.86580433,13.85423297,14.75045963,14.20708951,16.35934846,15.97192001,15.91658808,14.38050347,13.71993724
