date,"31.343864,74.053087","31.343864,74.111927","31.343864,74.170768","31.343864,74.229608","31.343864,74.288449","31.343864,74.347289","31.343864,74.406129","31.343864,74.46497","31.383926,74.053087","31.383926,74.111927","31.383926,74.170768","31.383926,74.229608","31.383926,74.288449","31.383926,74.347289","31.383926,74.406129","31.383926,74.46497","31.423989,74.053087","31.423989,74.111927","31.423989,74.170768","31.423989,74.229608","31.423989,74.288449","31.423989,74.347289","31.423989,74.406129","31.423989,74.46497","31.464052,74.053087","31.464052,74.111927","31.464052,74.170768","31.464052,74.229608","31.464052,74.288449","31.464052,74.347289","31.464052,74.406129","31.464052,74.46497","31.504114,74.053087","31.504114,74.111927","31.504114,74.170768","31.504114,74.229608","31.504114,74.288449","31.504114,74.347289","31.504114,74.406129","31.504114,74.46497","31.544177,74.053087","31.544177,74.111927","31.544177,74.170768","31.544177,74.229608","31.544177,74.288449","31.544177,74.347289","31.544177,74.406129","31.544177,74.46497","31.584239,74.053087","31.584239,74.111927","31.584239,74.170768","31.584239,74.229608","31.584239,74.288449","31.584239,74.347289","31.584239,74.406129","31.584239,74.46497","31.624302,74.053087","31.624302,74.111927","31.624302,74.170768","31.624302,74.229608","31.624302,74.288449","31.624302,74.347289","31.624302,74.406129","31.624302,74.46497"
5/10/2021,0.670334469,1.079706101,1.938440046,1.242190394,4.574888445,0.360231197,0.718851472,3.117458945,0.373397179,2.00317067,2.924016316,0.244459184,3.603826137,0.360231197,0.718851472,3.117458945,1.636295203,0.061970515,2.017344424,1.106193534,0.870016161,1.194930143,1.96859913,4.607493566,1.62941267,1.371850581,0.34779253,3.067537992,1.083039283,0.868022042,1.500410337,4.496305578,0.29832135,0.705619246,1.511109587,2.062464161,2.668790509,0.976502065,1.575462453,1.988399278,0.507654332,3.312571119,4.579343894,2.495487596,2.218494344,1.585061939,4.271312118,2.070045029,0.294091779,2.172556482,4.333582627,2.374891323,1.539094101,0.496077172,3.592657552,1.172537481,0.330333964,0.055823764,4.333582627,2.492824563,1.592415942,2.043634633,1.331843079,1.404199635
5/9/2021,2.516228906,3.361549707,1.420135404,7.68793024,4.570468521,4.548541671,1.730187579,3.207510712,2.283580989,0.439344903,1.472153724,1.64767693,0.558643565,4.637285924,4.098967675,0.993437805,4.242449937,10.30046284,2.074171865,5.271851969,0.232253199,5.281972409,4.179417391,10.53778706,3.728253556,2.267389304,1.11765558,4.984894108,6.416727921,4.388463117,3.282752293,4.771271621,4.301069408,3.506601266,5.189585711,1.699414037,2.819848296,4.234497685,6.172664018,8.762360893,3.217956127,5.672056366,5.319905366,2.705888693,5.164245438,2.054290294,2.829399826,4.351640577,2.792595886,6.227604123,7.908606751,6.886051452,5.18103883,0.414693159,1.379194606,2.189254063,3.063727804,5.95051676,7.908606751,6.886051452,6.704218439,1.513639183,1.097921317,4.474867999
5/8/2021,4.667742115,4.408847455,2.377534583,0.346221932,1.69367084,1.334287224,0.974903546,6.333437937,4.926637284,4.926637284,4.73814149,2.447933957,1.780967151,2.765369525,3.749772153,8.121037609,5.222416802,13.10163667,1.964480234,6.042318304,1.100030873,2.873288661,5.415091499,6.726363426,4.008693487,3.650585628,3.860857117,1.105763993,10.48029191,1.550125369,2.61354401,4.726615043,5.284778143,2.799178718,5.64583894,7.227908689,15.12416816,6.437527374,10.17584362,2.832612298,7.155401898,3.538109201,0.390300862,5.176098212,9.961895591,0.328267206,1.500131876,2.752304406,2.417384833,2.417384833,5.149464885,5.658171145,1.516171709,3.744539856,4.17373781,3.793292912,2.417384833,2.417384833,5.203862008,5.725381608,2.546231632,7.160812475,6.037701019,4.914589055
5/7/2021,0.249694957,7.201592809,0.600239316,0.250813828,23.47578193,2.996229553,0.458640224,3.37936855,1.21975676,5.087524284,5.628506745,4.458324694,23.47578193,2.996229553,1.763147072,4.073597764,5.524398135,10.08382063,9.796474031,4.512828999,14.2147083,3.308690662,4.638947209,2.459831176,4.21578176,5.388946634,7.217830958,2.273294764,11.96570257,8.146176508,2.667234958,4.387257746,4.072783152,0.783872846,5.806800024,11.84808916,20.78810971,7.269213383,15.37561997,0.299686667,9.812045917,1.910121383,1.685542021,16.85996631,22.59844894,0.422232937,2.919423278,0.042338653,6.12533397,6.12533397,2.997701994,4.260167305,6.929297286,3.715378278,6.911719628,6.516763626,6.12533397,6.12533397,2.997701994,4.260167305,25.30308309,8.515239589,7.249063539,6.326782128
5/5/2021,1.692382431,2.190573884,0.507010218,3.218717785,7.10306425,0.332504538,0.201923465,0.340481446,0.599424592,1.152134643,1.297236119,1.125475496,0.903687892,0.447574755,0.754948934,0.1383384,2.564931373,1.589153574,4.280714099,1.692030342,0.414660118,0.4482669,1.546094863,0.329407378,1.187583222,1.776247383,3.054425993,1.757334919,2.951421595,1.818965263,1.301307635,0.884075851,0.927892886,0.312362176,2.231220917,2.815234134,0.708603319,1.791618363,7.713901112,1.617343634,3.044196247,0.35277433,0.015457133,0.826490843,6.821981325,0.278730646,1.010520432,1.387031042,2.061070958,0.207064241,0.729806144,1.3405497,2.601972051,2.105784507,2.241904247,2.309381327,1.88535508,1.978555489,0.569428523,1.303748711,7.571588879,1.737795564,1.697911488,2.486074865
5/4/2021,2.933349964,1.935449955,11.73889341,12.0167798,3.710108805,2.790313035,4.195366008,4.130828454,11.37067071,5.894370651,4.588831291,0.774791226,2.128167107,3.622230151,4.759104137,6.600669703,13.12457378,3.055876977,1.803733266,6.126852239,0.664296111,4.454147466,3.380478772,3.110518776,0.340843926,1.598864907,3.552444985,1.855454958,0.566333606,0.836419068,2.8992367,0.130442413,1.627118167,0.39327466,3.760265868,1.680857532,1.515600909,1.710955894,13.64761946,8.795665923,0.624416378,0.873248438,3.44912769,3.033138003,1.517159446,3.481060343,1.661226826,13.29733291,3.277525413,0.68866794,2.039659272,1.897668508,2.170922543,2.247190488,3.069610043,3.024521857,2.259304261,1.073630859,1.245287386,1.906365529,2.049214085,1.866756196,3.377124078,4.214061224
5/2/2021,15.37154092,15.37154092,15.37154092,13.91039361,13.91039361,12.44924631,6.517417994,0.585589897,17.371108,15.37154092,15.37154092,13.91039361,13.91039361,12.44924631,6.517417994,0.585589897,19.37067508,19.37067508,17.371108,7.911334154,1.332562728,4.450619763,1.095076461,5.13951729,0.956117643,6.867632343,6.867632343,0.563535293,1.6283351,0.043394818,3.599832823,0.834081392,3.821641457,3.821641457,3.821641457,0.475306238,2.25990238,3.597740046,9.180486642,14.36005488,2.204392339,2.204392339,13.27869331,3.441329702,2.548790585,7.774695278,11.05527684,21.94542403,8.437917439,1.238570554,4.921417999,1.378697121,3.035307379,7.867894779,12.0527192,12.0527192,6.738352315,2.319458856,3.481311419,1.80376893,8.120733885,10.08672697,12.0527192,12.0527192
4/28/2021,1.410528366,1.410528366,2.044608803,6.841788033,18.21528552,1.601528982,2.833924877,1.018576298,5.125920708,2.532241298,2.438351107,2.231837309,11.26626372,13.89026042,2.833924877,2.170608018,9.623709251,22.43037173,1.100451805,3.704390543,0.008963423,4.052794967,3.11561329,4.97619583,2.925473287,4.354986871,7.886960006,1.791051051,1.135202127,0.036057898,3.842748415,3.438568531,5.615025322,4.446764216,3.223397799,0.861001904,1.503777523,4.146202023,0.785594528,13.79429453,7.287571671,3.418334896,2.907918048,3.591008468,0.416202529,5.872659087,7.604028213,14.67451138,9.970596413,3.425404224,7.119885175,1.219911318,2.829129823,6.409697274,13.86866436,0.42054994,9.970596413,3.425404224,5.431534237,2.510063266,7.856862312,8.261295767,5.712905665,13.58302454
4/26/2021,1.03127565,5.14248537,4.970664359,1.811874756,10.47654969,1.386108128,1.293828809,0.781315667,0.552118967,1.03127565,3.152513553,0.450193283,1.480050586,6.443395238,1.902360305,0.268802526,0.455423546,10.33750639,9.990528248,1.797158572,0.32595066,2.966377223,3.023404944,2.68114817,2.868521145,0.455423546,4.618497446,1.174977945,0.432428007,0.511598665,2.886964637,2.079188448,5.514550558,2.368120723,1.753058548,1.531951445,2.333245215,2.618535977,0.551060423,7.214196513,5.747482485,3.765930104,1.05531554,4.471985451,3.132652535,1.805293643,0.685924677,3.703234059,2.306308837,5.163739331,4.579996183,2.18518568,1.796753381,1.24734457,6.998089396,1.277341921,4.662127812,0.853164122,3.625267481,3.744683336,2.35306201,1.502637832,0.029986107,7.169273634
4/23/2021,1.379330639,17.45541346,2.056326057,7.828004144,9.235163794,2.696464486,9.061471229,4.871288432,1.472856284,3.151032589,0.612021416,6.335040267,3.597467733,2.121484911,1.734050955,4.00474125,4.394110656,5.573842845,23.07312745,4.591979972,5.756078854,3.437615218,1.492517442,2.079806065,3.220482084,4.159273011,4.863469364,1.212408267,2.995364884,2.471294498,4.927574238,4.998294627,13.43909486,3.053375532,1.810086052,3.504813485,3.733143113,3.930966071,7.735843562,6.148085023,1.463320155,0.769079404,1.316744558,8.574541619,1.24291441,3.032184313,4.140332752,4.847012404,1.03288763,0.04367768,2.222275471,9.239232143,3.41314468,0.769946453,6.451979118,4.96702855,1.185319345,0.350706518,1.930830876,9.239232143,2.772564107,0.769946453,11.14719204,6.964975328
4/20/2021,14.16024347,14.16024347,20.95648305,2.825973035,1.451912863,5.41462642,13.9701575,3.680838754,5.512307829,9.449694924,10.17709346,7.5376219,3.144045909,0.856940209,13.9701575,3.680838754,1.574921207,0.634524312,16.31707543,4.652091213,8.91480656,0.606832573,8.730615633,1.273273619,0.553807646,3.574988859,1.687046451,1.707180666,3.360394186,3.27136022,3.813037187,9.155027225,15.3086181,2.886004858,0.471037305,1.778629547,1.069475833,2.754650941,8.875200118,0.789868456,0.307987469,3.410663186,3.236153136,2.652304638,1.598398154,3.644104056,5.604275343,3.66307592,1.826659576,4.103771493,0.427114551,5.262213057,0.260672753,1.437382598,4.673251058,3.948408756,0.43992104,0.884064217,0.230525645,0.01843856,2.504197607,1.23922499,8.027106527,4.021560002
4/19/2021,0.663205906,7.328523007,19.02678729,1.596518523,0.533140069,5.971405933,2.337874676,2.394298876,5.996798347,3.525562112,0.626532974,4.482744475,0.349774812,1.191912149,0.760022273,2.646756078,0.447785322,2.706890752,8.024883715,4.623725372,11.14752962,0.952561115,9.349957077,6.59168967,0.805229995,1.346376578,0.080897933,1.707267915,2.976484302,3.309069912,3.811893162,2.138950089,18.94668038,2.159504214,0.289564423,0.111474236,0.338794068,1.762745838,6.546833764,0.804975997,1.274605567,1.662960144,3.601785809,0.6370763,1.356193929,4.474477317,4.947146857,1.41848798,4.032626432,2.331995378,0.163768879,0.355885876,0.713092096,2.539931772,4.986819188,1.92016785,2.193421239,2.438952812,1.297467569,1.700800623,2.620418464,2.094204677,1.43731908,2.873537892
4/18/2021,2.882165122,0.336414831,1.540295704,0.569582111,1.17985371,2.098522301,2.047038245,0.644716224,1.391451024,1.642040937,2.023374622,0.535852254,1.17985371,2.098522301,0.459870838,0.173172634,1.129186504,2.57453793,0.673545305,1.807378922,5.00245297,0.149541088,1.509751381,1.464369631,1.7659234,0.385335143,0.183064118,0.20985636,0.704272053,1.069493634,2.080423244,0.150430624,9.325443238,0.156706054,0.847731704,0.009025071,0.791773324,1.013509592,0.450070668,3.067323765,0.808776946,0.204412823,1.245563589,1.049245217,0.160133876,1.914214216,1.372907809,0.386373311,2.746630508,0.661363244,0.643427818,0.380208744,1.574136846,1.252544953,1.645624384,0.644175872,2.792526249,2.03099733,1.233923081,0.86990532,1.07377812,1.041450517,1.265507805,0.874866018
4/17/2021,2.481459038,0.429926416,0.132261139,3.301479275,4.033783094,3.063153171,5.998558236,1.237569921,0.328350767,5.261643797,2.943556973,2.423471678,4.386125183,7.207890302,4.791994054,3.164510526,6.525316497,2.630428391,8.153234938,2.948046105,10.0035115,0.519974682,1.532457782,4.850596102,3.164595042,2.236779978,0.145593303,1.299606546,5.35719503,6.485209094,6.165539399,11.72641526,22.03857427,5.48459655,5.269881527,1.420809861,7.056302013,10.55701668,5.822856126,12.40444688,2.190625229,1.020515811,1.727692746,6.421959869,2.299407162,3.054866921,1.724540911,11.23018403,7.697053924,4.013490973,1.653941097,3.849594746,6.077931786,1.849552035,5.772574705,10.48551709,9.925751652,7.151691054,3.144450403,4.495105179,2.103518899,1.551913149,4.991232189,7.713062112
4/16/2021,2.981939896,2.981939896,2.981939896,7.165916665,3.23611763,2.086238708,3.05423599,1.964063373,1.475319162,5.545040769,8.670037694,5.527750471,6.330163195,7.506045229,5.878261986,5.736577058,9.876645121,3.999505337,7.854461969,2.417286376,6.31615805,1.14782305,3.835831352,2.344506342,4.274283424,4.274283424,0.389856109,10.74260554,21.09535399,13.73609872,7.487621765,6.376843999,19.17319982,8.158710842,8.158710842,1.703183557,4.564534866,15.34881142,10.76472927,9.055059288,2.350980091,0.58915416,0.699866565,10.79994424,4.232779523,1.326356166,0.8198862,15.51256755,7.947601079,4.692267881,0.952287542,6.977333964,7.316123559,0.830051294,5.759421229,10.13235724,11.41835638,8.486358034,2.373878392,4.843115231,2.342390756,0.247151862,5.490957302,6.270534899
4/10/2021,1.301939072,2.285660407,1.889741416,7.202907224,3.452597709,2.398217459,1.000708377,2.612472707,2.272201236,3.824087293,15.09186443,3.590599493,3.571823264,3.579123711,3.406573498,2.574293278,6.334148488,4.303174863,2.331995379,6.346246029,1.75263106,3.553047034,1.905222429,1.07262594,6.891869242,3.296671699,0.642153967,9.162938307,0.962238246,1.550701901,5.484324555,2.213213613,7.449589996,1.489615454,5.598005208,2.1524962,1.221651813,9.185688307,6.2350682,0.75457699,1.601268088,0.072023497,0.247138805,8.658397154,4.045797492,0.479337068,0.215180226,6.056731849,4.671595403,2.582347437,0.236488207,5.651122645,4.661836103,0.571185679,2.354463927,2.256990176,6.432756182,4.491193784,0.874914431,2.431439774,1.783781252,0.015701063,2.937225467,0.772338087
4/6/2021,2.890846511,2.890846511,4.11693711,12.44735759,14.30359291,6.19782013,7.365525419,7.212827021,11.49717835,7.19401256,30.26587921,0.08007357,0.874476053,1.382163332,3.755775431,5.404518175,4.596653055,4.596653055,0.832716382,20.83263849,7.169225542,3.631913808,1.497481001,1.682693104,3.132860425,3.028256049,2.923651672,10.25822714,0.168567222,4.011673979,8.083685616,6.036125088,2.565575243,8.000057687,7.430521756,6.818938984,7.381814819,7.944690119,2.061889257,0.573304435,2.490761503,0.421457143,1.330064869,10.72469407,7.351509805,2.783695108,1.589064277,0.674318181,5.276336386,2.242229248,0.95388668,6.770827283,5.154774511,2.64614761,1.753573615,1.021718486,5.276336386,2.242229248,0.95388668,1.925152239,2.188359411,2.508600112,1.918082953,1.348284363
4/5/2021,6.422415509,6.422415509,3.12886102,10.43049984,22.8170308,1.65786583,18.61185116,6.015218357,5.014979977,5.014979977,20.67319923,1.883200277,2.997462517,1.525103938,0.542785428,11.02015817,1.499093262,3.607544227,2.985692937,25.28398002,13.18874612,0.314990107,4.273962727,11.66049053,0.744024427,4.921400341,5.470570883,5.091538122,5.335306551,5.958107303,5.89767706,7.295881789,7.204048813,7.204048813,6.147545928,6.3864014,8.938274077,0.646938795,12.84032881,11.43935423,2.351434544,0.452337788,3.143134061,3.743758912,5.793821303,6.763478788,4.703269751,5.212283672,2.946407752,0.625012765,2.750978411,1.920781051,2.065405534,5.176822979,2.117609003,3.15035302,2.338239997,0.547943991,1.606208352,0.735561169,0.62104113,6.74528112,0.947596869,4.786139483
4/3/2021,4.366880161,25.0041142,5.356600661,10.91078913,37.27642326,0.158373634,31.64248361,6.357662249,2.108963749,1.070373259,0.144245844,1.151860141,11.29998609,0.046235797,0.802479806,6.357662249,4.504330161,0.675898875,7.815484326,30.5788658,20.07425129,2.921205194,0.798291358,17.68129357,2.863638908,10.67851609,7.562496554,4.779952308,5.406204907,1.697965594,4.978416224,7.001249051,17.52126527,13.93227662,7.708092468,5.548912636,9.579254348,4.325389131,1.290455414,3.83296586,3.314452327,0.801338272,6.391488817,1.830388923,5.416248252,13.62784705,0.663899882,0.49018052,2.291630291,0.705259557,5.906085816,0.930230572,0.725055367,8.763807933,4.804830148,4.984015585,2.334576864,1.649956475,3.474608462,1.883789981,0.5779921,12.48736365,2.074647816,6.352030888
3/26/2021,20.51004772,20.51004772,20.51004772,7.356270628,33.58808722,5.470749504,18.70978457,31.94881928,9.632113103,20.51004772,20.51004772,0.839092901,15.22145664,5.470749504,18.70978457,31.94881928,5.482607357,4.67947402,7.358984655,15.96379083,12.24190295,8.520016537,7.049458347,11.92799884,8.56050343,10.39785391,5.52334278,4.055798949,4.414943916,9.939367173,2.755743908,2.836873578,15.78452116,14.89085295,6.772591994,2.28053878,5.366352951,3.74996958,7.173800715,0.387287151,3.396029673,1.507404346,6.706466054,6.172196182,3.719209338,13.81159099,0.576049365,0.168359169,1.871042462,2.148713337,6.098558413,5.093046224,2.861459113,6.729172764,3.753268313,1.118428912,2.425921393,2.628961343,3.962522973,4.246463829,3.238491831,9.987584867,1.118428912,1.118428912
3/25/2021,2.152246258,1.58445104,13.13370195,4.597235802,23.0271053,5.468472816,1.911687788,6.982416441,3.185627491,2.720041346,2.152246258,1.58445104,13.70311656,5.007010795,0.056401516,6.982416441,3.651213895,3.185627491,2.720041346,2.720041346,2.135542712,4.238490318,6.853617126,6.372019441,7.339036828,5.495125102,3.651213895,2.65450561,6.878501088,0.75062203,1.702698042,0.679060145,5.363321904,7.339036828,5.495125102,0.509740002,2.123383599,0.895432111,6.232209155,1.303657111,3.387606982,3.387606982,5.363321904,8.351963648,3.366578416,10.21956728,3.059304933,2.597991348,2.396665044,2.892136013,4.445110572,7.433752316,7.205038973,3.659018103,1.465148237,0.324543071,2.396665044,2.396665044,3.462123949,5.015098767,5.240004447,5.011291104,4.441672395,1.679140651
3/24/2021,5.828330767,6.791954187,3.146648115,3.938950015,14.21235894,4.538526745,6.66987201,7.006983457,6.14280753,1.979552529,0.285693568,1.599875496,11.58553511,2.759569742,4.152724816,2.709705118,4.095056492,0.833264917,0.546298138,4.666583897,2.017039198,1.687755132,4.727465064,3.819580098,2.867789254,1.497577479,3.547982319,1.668630183,6.892819504,2.506057683,1.632367954,1.201472812,1.798232108,0.572610356,5.632989854,0.171738551,0.720191653,7.386502156,4.185767333,2.253218445,4.706327049,6.87563868,4.59659024,7.935065169,4.572976118,6.708039383,5.236170996,4.945209343,3.941171009,3.246216829,3.02845612,8.013588431,4.840106723,3.942801081,4.686208631,3.597247222,2.680857895,1.856597123,3.327671062,5.208497705,2.601374026,3.65857739,3.769343202,3.863421712
