date,"31.343864,74.053087","31.343864,74.111927","31.343864,74.170768","31.343864,74.229608","31.343864,74.288449","31.343864,74.347289","31.343864,74.406129","31.343864,74.46497","31.383926,74.053087","31.383926,74.111927","31.383926,74.170768","31.383926,74.229608","31.383926,74.288449","31.383926,74.347289","31.383926,74.406129","31.383926,74.46497","31.423989,74.053087","31.423989,74.111927","31.423989,74.170768","31.423989,74.229608","31.423989,74.288449","31.423989,74.347289","31.423989,74.406129","31.423989,74.46497","31.464052,74.053087","31.464052,74.111927","31.464052,74.170768","31.464052,74.229608","31.464052,74.288449","31.464052,74.347289","31.464052,74.406129","31.464052,74.46497","31.504114,74.053087","31.504114,74.111927","31.504114,74.170768","31.504114,74.229608","31.504114,74.288449","31.504114,74.347289","31.504114,74.406129","31.504114,74.46497","31.544177,74.053087","31.544177,74.111927","31.544177,74.170768","31.544177,74.229608","31.544177,74.288449","31.544177,74.347289","31.544177,74.406129","31.544177,74.46497","31.584239,74.053087","31.584239,74.111927","31.584239,74.170768","31.584239,74.229608","31.584239,74.288449","31.584239,74.347289","31.584239,74.406129","31.584239,74.46497","31.624302,74.053087","31.624302,74.111927","31.624302,74.170768","31.624302,74.229608","31.624302,74.288449","31.624302,74.347289","31.624302,74.406129","31.624302,74.46497"
6/30/2021,0.379511755,0.379511755,0.394203073,0.398129783,0.391460795,0.354425252,0.373105142,0.396151411,0.357614864,0.364820482,0.364820482,0.421982722,0.412233233,0.404668233,0.396123752,0.396151411,0.350409246,0.350409246,0.377961082,0.424167212,0.432430893,0.437199957,0.451718555,0.419487758,0.402448734,0.376428967,0.379251352,0.372447478,0.468641476,0.524974408,0.502974593,0.48462284,0.388570407,0.388570407,0.397074319,0.382073691,0.505404736,0.578114277,0.627891321,0.553259488,0.377970495,0.374692126,0.386312132,0.435620684,0.514221097,0.535555403,0.592039269,0.537067076,0.38124891,0.38124891,0.401431508,0.418280912,0.43862964,0.527430641,0.53067037,0.555484815,0.38124891,0.393089871,0.404930833,0.430783348,0.465528788,0.490934194,0.512702968,0.533910143
6/29/2021,0.416288015,0.416288015,0.416288015,0.416288015,0.416827156,0.419269359,0.423656178,0.421682154,0.416288015,0.416288015,0.416288015,0.416288015,0.416827156,0.419269359,0.423821233,0.423167245,0.416288015,0.416288015,0.416288015,0.416288015,0.417159821,0.419269359,0.424782469,0.424084236,0.416288015,0.416288015,0.416288015,0.416288015,0.417801975,0.419397386,0.423662857,0.427554288,0.416288015,0.416288015,0.416288015,0.416288015,0.418296871,0.420890366,0.421693181,0.427406402,0.416288015,0.416288015,0.416288015,0.416602212,0.419074359,0.420890366,0.421693181,0.423437151,0.416288015,0.416288015,0.416288015,0.416602212,0.419074359,0.420890366,0.425383382,0.425383382,0.416288015,0.416288015,0.416602212,0.419074359,0.419074359,0.420890366,0.425383382,0.425383382
6/28/2021,0.49532711,0.49532711,0.49532711,0.49532711,0.486827098,0.478327086,0.478327086,0.475914156,0.48769841,0.491512738,0.491512738,0.49532711,0.486827098,0.478327086,0.478327086,0.475914156,0.483368163,0.483368163,0.48769841,0.48769841,0.478647692,0.469597019,0.466285163,0.471099637,0.482390609,0.479037916,0.479037916,0.483368163,0.471439788,0.459511458,0.455275079,0.445517073,0.485743258,0.485743258,0.482390609,0.482390609,0.467711798,0.453032987,0.437256933,0.432825196,0.488028296,0.488028296,0.486885777,0.486885777,0.473581377,0.456640077,0.430248825,0.429521498,0.488028296,0.488028296,0.488028296,0.488028296,0.470992095,0.45909241,0.449820379,0.435726835,0.488028296,0.488028296,0.488028296,0.488028296,0.470992095,0.463913922,0.449820379,0.435726835
6/27/2021,0.471036116,0.476811468,0.476811468,0.547455716,0.549644463,0.521581056,0.559652786,0.597724473,0.482082241,0.482082241,0.496148529,0.534358329,0.539416306,0.560099403,0.579337978,0.597724473,0.479831945,0.493128366,0.496316812,0.510551427,0.525055097,0.544474372,0.622094811,0.634863747,0.46653548,0.46653548,0.493997257,0.499841957,0.507819056,0.562843429,0.606242685,0.631665483,0.459162162,0.462848821,0.491509331,0.51273632,0.512392852,0.558140844,0.600485533,0.653973757,0.464628338,0.483895379,0.495065318,0.501678809,0.497583368,0.566505567,0.612253605,0.653049279,0.470094515,0.490676974,0.50316242,0.499503868,0.486177278,0.542502052,0.574824835,0.611531927,0.470094515,0.490676974,0.500232539,0.510831958,0.523406342,0.544584469,0.552665389,0.562228933
6/26/2021,0.525832675,0.51597708,0.51039731,0.504817586,0.504290908,0.504523831,0.504523831,0.505283344,0.535688316,0.525832675,0.51597708,0.51597708,0.51039731,0.513587953,0.509055892,0.505283344,0.550992112,0.550992112,0.535688316,0.525832675,0.51597708,0.512402983,0.516480627,0.512767385,0.561298225,0.566295953,0.550992112,0.535688316,0.526097696,0.526097696,0.520745022,0.51861863,0.556300451,0.556300451,0.561298225,0.566295953,0.552149962,0.540977424,0.529605627,0.52427223,0.525448548,0.5408745,0.556300451,0.561298225,0.5633225,0.5633225,0.553307812,0.546266531,0.521725445,0.525448548,0.525448548,0.5408745,0.55366428,0.544169815,0.560349047,0.553307812,0.518002341,0.518002341,0.521725445,0.528568184,0.541116255,0.53830817,0.5556886,0.5556886
6/25/2021,0.402577747,0.402577747,0.402577747,0.402577747,0.441334891,0.441334891,0.480092034,0.480092034,0.406901091,0.406901091,0.406901091,0.402577747,0.444583361,0.441334891,0.482265675,0.480092034,0.413098673,0.413098673,0.411224435,0.411224435,0.447831875,0.447831875,0.476965092,0.484439316,0.419338438,0.414972956,0.414972956,0.413098673,0.441595518,0.470126252,0.46821808,0.476328676,0.423703919,0.423703919,0.419338438,0.419338438,0.445442883,0.458762749,0.471547329,0.471547329,0.412600102,0.418151988,0.418151988,0.428583483,0.440547854,0.447306273,0.46294372,0.474876578,0.412600102,0.412600102,0.412600102,0.428583483,0.43180546,0.443223429,0.451010863,0.451010863,0.412600102,0.412600102,0.412600102,0.428583483,0.43180546,0.443223429,0.451010863,0.451010863
6/24/2021,0.446447289,0.446447289,0.437423826,0.427344944,0.417266062,0.437341477,0.471796794,0.486176696,0.442479427,0.455470706,0.455470706,0.454419188,0.460403435,0.467439157,0.484135565,0.505843105,0.429488147,0.429488147,0.432977699,0.44491746,0.457983019,0.471048533,0.502275777,0.521457062,0.430309745,0.429898946,0.430326511,0.430754075,0.451512438,0.4722708,0.508077218,0.530532346,0.438009945,0.438009945,0.431172226,0.424334508,0.447462273,0.469883646,0.501103313,0.532322981,0.429315203,0.429315203,0.434669131,0.423628161,0.448025754,0.472423393,0.509858753,0.539808547,0.412920304,0.412920304,0.434349241,0.451026642,0.47184987,0.497228334,0.517827514,0.535169707,0.412920304,0.412920304,0.434349241,0.451026642,0.47184987,0.503247054,0.513082881,0.523045256
6/23/2021,0.386111798,0.381218562,0.376325326,0.417563762,0.441444808,0.432350562,0.418403022,0.416932052,0.410090524,0.386111798,0.386111798,0.411503173,0.436591513,0.434011825,0.426578842,0.416932052,0.432768489,0.434069249,0.438641923,0.446984143,0.447098049,0.440983309,0.421152293,0.419042173,0.431467729,0.432768489,0.460589021,0.487402593,0.458428246,0.447211956,0.425910553,0.410634192,0.444174623,0.437821176,0.460442122,0.488409554,0.476236331,0.452114382,0.429037227,0.412003761,0.442272862,0.444174623,0.471443464,0.494064409,0.482714219,0.464063153,0.42740564,0.402696899,0.440371144,0.459236038,0.462874372,0.487651745,0.485183004,0.476301555,0.442563702,0.40590619,0.440371144,0.459236038,0.462860207,0.467288806,0.475345967,0.466716672,0.443264222,0.432978775
6/22/2021,0.515227026,0.521965675,0.523196773,0.517680749,0.499511623,0.499511623,0.499511623,0.499511623,0.492585684,0.515227026,0.521965675,0.524667429,0.52232582,0.523757521,0.499511623,0.499511623,0.426568576,0.492585684,0.504792213,0.515227026,0.521965675,0.524108072,0.524504167,0.523757521,0.426568576,0.468186118,0.480347551,0.492585684,0.504792213,0.538129622,0.54306652,0.548003463,0.426568576,0.426568576,0.456133078,0.480347551,0.492585684,0.504792213,0.538129622,0.538129622,0.426568576,0.426568576,0.426568576,0.456133078,0.468186118,0.480683219,0.486986101,0.512557862,0.426568576,0.426568576,0.426568576,0.427933394,0.445597404,0.474380293,0.480683219,0.486986101,0.426568576,0.426568576,0.426568576,0.426568576,0.433674453,0.427673081,0.451026687,0.474380293
6/21/2021,0.271373916,0.270528515,0.270528515,0.300208492,0.341289897,0.352691279,0.343222365,0.335605634,0.272219341,0.272219341,0.271373916,0.315201678,0.32828481,0.352691279,0.343222365,0.335605634,0.257830586,0.265024952,0.279605636,0.300514888,0.315279768,0.330044603,0.37513148,0.349718274,0.266871778,0.266871778,0.272844147,0.287857707,0.303746547,0.306759045,0.334507136,0.335988596,0.267055728,0.27591297,0.28175767,0.28760237,0.312718235,0.308656549,0.304594863,0.308146277,0.258198485,0.258198485,0.27632944,0.285603153,0.303024511,0.308331818,0.315306933,0.333687376,0.286014311,0.272106398,0.279010551,0.292936753,0.30024785,0.306109585,0.311971274,0.32664614,0.286014311,0.286014311,0.289983674,0.293947658,0.30028425,0.30745441,0.313133292,0.318533841
