date,"31.343864,74.053087","31.343864,74.111927","31.343864,74.170768","31.343864,74.229608","31.343864,74.288449","31.343864,74.347289","31.343864,74.406129","31.343864,74.46497","31.383926,74.053087","31.383926,74.111927","31.383926,74.170768","31.383926,74.229608","31.383926,74.288449","31.383926,74.347289","31.383926,74.406129","31.383926,74.46497","31.423989,74.053087","31.423989,74.111927","31.423989,74.170768","31.423989,74.229608","31.423989,74.288449","31.423989,74.347289","31.423989,74.406129","31.423989,74.46497","31.464052,74.053087","31.464052,74.111927","31.464052,74.170768","31.464052,74.229608","31.464052,74.288449","31.464052,74.347289","31.464052,74.406129","31.464052,74.46497","31.504114,74.053087","31.504114,74.111927","31.504114,74.170768","31.504114,74.229608","31.504114,74.288449","31.504114,74.347289","31.504114,74.406129","31.504114,74.46497","31.544177,74.053087","31.544177,74.111927","31.544177,74.170768","31.544177,74.229608","31.544177,74.288449","31.544177,74.347289","31.544177,74.406129","31.544177,74.46497","31.584239,74.053087","31.584239,74.111927","31.584239,74.170768","31.584239,74.229608","31.584239,74.288449","31.584239,74.347289","31.584239,74.406129","31.584239,74.46497","31.624302,74.053087","31.624302,74.111927","31.624302,74.170768","31.624302,74.229608","31.624302,74.288449","31.624302,74.347289","31.624302,74.406129","31.624302,74.46497"
5/11/2020,1229.283546,1217.479579,1198.788086,1183.729274,1176.643805,1163.957702,1163.957702,1163.957702,1248.614675,1239.847159,1229.283546,1206.513401,1195.852225,1183.729274,1163.957702,1163.957702,1247.324549,1255.383978,1239.847159,1229.283546,1217.479579,1204.914725,1189.116104,1176.643805,1247.324549,1247.324549,1255.383978,1248.614675,1239.847159,1229.283546,1216.275224,1189.330012,1247.324549,1247.324549,1247.324549,1259.758971,1255.383978,1239.847159,1249.895097,1241.574492,1247.324549,1247.324549,1247.324549,1248.829627,1259.758971,1255.383978,1258.215807,1249.895097,1247.324549,1247.324549,1247.324549,1247.324549,1260.639437,1261.374133,1268.063506,1268.063506,1247.324549,1247.324549,1247.324549,1247.324549,1247.324549,1274.003785,1275.957443,1277.911206
5/10/2020,1249.994434,1257.533284,1200.597748,1129.099458,1114.536704,1116.561735,1118.58687,1146.877929,1211.939048,1242.455481,1215.727828,1176.773402,1139.541718,1145.039989,1141.479411,1132.420563,1181.42251,1181.42251,1189.719116,1189.688334,1189.657657,1215.67409,1150.226476,1159.776687,1193.064533,1187.769631,1188.295845,1190.50588,1214.768477,1248.85853,1229.396447,1188.267672,1213.346041,1178.691479,1144.036917,1178.40839,1258.18419,1345.705131,1263.171795,1229.061707,1246.290382,1167.773926,1101.920408,1122.265879,1223.577627,1335.297201,1324.131306,1312.965307,1258.953424,1227.73819,1207.044623,1141.520315,1217.277566,1302.662139,1313.732871,1377.741458,1258.953424,1227.73819,1207.044623,1141.520315,1210.977609,1287.830695,1328.609288,1328.609288
5/9/2020,1150.983189,1133.990126,1160.968624,1188.788981,1336.466182,1288.408143,1223.511681,1206.673154,1167.976252,1167.976252,1184.589497,1250.359956,1304.757186,1224.558891,1214.280141,1208.070338,1204.092901,1186.034576,1231.112303,1254.367758,1206.122001,1180.360379,1195.134746,1206.375352,1196.450437,1196.450437,1213.779909,1252.294832,1227.247767,1178.945247,1188.939656,1207.554037,1156.432939,1200.977565,1213.147054,1285.977939,1245.033229,1187.455656,1168.974211,1204.384025,1124.057802,1146.246013,1190.790639,1268.882826,1241.693029,1174.07503,1157.442168,1186.340099,1134.950938,1150.314648,1205.167867,1256.619531,1198.876362,1180.505732,1164.55581,1164.359954,1134.950938,1165.272141,1197.808805,1193.254233,1199.572242,1178.442824,1173.976633,1172.956865
5/8/2020,1135.461396,1135.461396,1135.461396,1135.461396,1143.327159,1171.51116,1160.408707,1160.408707,1135.461396,1135.461396,1135.461396,1138.682747,1143.327159,1177.167097,1170.656363,1167.162984,1135.461396,1135.461396,1135.461396,1138.682747,1149.779043,1167.853124,1177.167097,1173.917156,1135.461396,1135.461396,1135.461396,1139.709192,1149.779043,1167.853124,1183.461419,1202.624135,1135.461396,1135.461396,1135.461396,1140.273805,1137.888991,1161.274774,1175.600769,1189.656509,1135.461396,1135.461396,1135.474022,1137.888991,1147.096845,1161.274774,1165.197325,1165.197325,1135.461396,1135.461396,1135.474022,1137.888991,1147.096845,1140.738246,1140.738246,1140.738246,1135.461396,1135.461396,1137.888991,1137.888991,1147.096845,1140.738246,1140.738246,1140.738246
5/7/2020,1164.834516,1164.834516,1164.834516,1158.497309,1158.497309,1152.1601,1150.342926,1150.342926,1167.626695,1164.834516,1164.834516,1158.497309,1158.497309,1152.1601,1150.342926,1150.342926,1170.418768,1170.418768,1170.418768,1171.559889,1165.028599,1162.430503,1166.966814,1154.628599,1128.390953,1128.390953,1149.404861,1149.126571,1148.848282,1148.848282,1152.480545,1159.602326,1141.916827,1135.15389,1135.15389,1131.910523,1128.667051,1128.667051,1148.565089,1168.242854,1146.207927,1146.207927,1141.916827,1137.127583,1130.842548,1132.338339,1159.136111,1178.039842,1150.499131,1150.499131,1150.499131,1139.922996,1148.454587,1154.835725,1171.462118,1204.320478,1150.499131,1150.499131,1150.499131,1139.922996,1129.346757,1154.835725,1166.83367,1204.320478
5/5/2020,1183.365526,1189.311543,1171.08324,1196.655997,1184.428492,1152.99622,1143.677551,1067.941795,1177.419509,1177.419509,1243.919446,1304.473367,1213.197662,1176.838201,1171.589523,1067.259168,1196.693248,1187.056431,1263.540552,1364.638496,1286.941777,1231.09832,1148.955549,1077.529988,1124.960911,1124.960911,1256.051997,1333.674213,1319.439833,1288.216773,1182.882198,1097.133772,1083.219733,1053.228471,1187.465673,1357.64339,1396.729814,1261.16659,1179.096548,1127.980563,1113.210996,1113.210996,1241.090434,1289.24948,1292.683069,1292.120752,1223.134055,1141.063908,1142.658514,1127.934755,1164.582105,1196.886496,1218.544841,1203.794682,1173.727873,1171.940541,1142.658514,1155.672262,1169.036922,1184.473256,1195.690385,1196.100775,1193.165018,1189.733829
5/4/2020,1111.619937,1111.619937,1140.644544,1195.463642,1159.843572,1136.917849,1162.745835,1211.499441,1201.159231,1156.389532,1127.557025,1139.602864,1166.622788,1150.96785,1162.745835,1211.499441,1175.354722,1175.354722,1091.64531,1119.93856,1141.152706,1156.633804,1193.815716,1221.248534,1137.730491,1132.449988,1115.349659,1098.330614,1146.610074,1184.316842,1198.365905,1226.10602,1125.910663,1182.320611,1177.040109,1088.255128,1131.321493,1184.767928,1210.203158,1224.049999,1139.721296,1143.270604,1129.352704,1099.086179,1129.493675,1190.995677,1198.890762,1221.204083,1132.836484,1107.291065,1089.79704,1110.874076,1153.191972,1189.936572,1223.6274,1219.709231,1125.951775,1112.08897,1105.332085,1113.383374,1150.138304,1167.917609,1205.722567,1207.495604
5/1/2020,1182.860598,1173.918304,1201.445033,1150.476279,1170.5684,1149.555744,1131.325771,1125.532933,1092.291207,1153.251657,1168.927464,1125.34699,1151.489473,1189.961406,1158.898829,1149.862102,1114.625919,1152.429833,1141.561844,1123.092607,1161.880186,1193.10815,1207.105665,1174.191271,1165.830911,1172.274447,1135.137925,1088.275788,1137.872192,1211.206856,1224.843024,1206.795238,1194.701399,1184.022588,1140.919181,1097.604474,1114.95732,1191.784216,1189.849861,1193.523131,1154.245652,1181.214341,1122.409876,1112.153351,1172.64122,1229.231895,1194.583385,1170.441307,1122.015659,1165.508901,1145.094144,1117.373542,1157.648354,1228.392749,1200.722545,1161.993087,1122.015659,1137.715882,1143.040418,1128.260208,1159.552866,1204.419085,1200.193827,1173.072689
4/29/2020,1155.963385,1141.315589,1126.667689,1159.05493,1191.442276,1191.442276,1212.417576,1233.39298,1147.51767,1155.963385,1141.315589,1141.315589,1126.667689,1159.05493,1212.417576,1233.39298,1131.606251,1139.071851,1147.51767,1155.963385,1141.315589,1153.288596,1182.853086,1233.39298,1124.140548,1131.606251,1139.071851,1147.51767,1147.51767,1210.342876,1181.815684,1210.358006,1148.025206,1148.025206,1124.140548,1131.606251,1139.071851,1188.807659,1211.158648,1212.428532,1161.243157,1171.909968,1148.025206,1124.140548,1152.588021,1152.588021,1193.640624,1230.097648,1150.576346,1150.576346,1161.243157,1171.909968,1152.696957,1137.903704,1181.817666,1195.473033,1150.576346,1150.576346,1150.576346,1161.243157,1167.490211,1160.203042,1163.658961,1151.666755
4/28/2020,1146.15085,1146.15085,1146.15085,1146.15085,1145.937255,1145.937255,1145.72366,1145.72366,1119.436554,1119.436554,1132.793702,1132.793702,1138.434613,1138.434613,1144.075524,1144.075524,1144.001022,1131.718736,1131.718736,1119.436554,1139.220125,1130.931972,1139.754165,1141.334476,1148.513334,1148.513334,1144.001022,1144.001022,1147.508279,1147.508279,1136.51038,1151.015432,1163.734821,1153.025541,1153.025541,1153.025541,1140.860643,1140.860643,1128.223792,1139.855589,1174.444204,1174.444204,1174.444204,1163.734821,1143.490356,1129.158205,1120.236361,1122.786354,1174.444204,1174.444204,1174.444204,1174.444204,1145.660531,1130.028341,1116.876962,1116.876962,1174.444204,1174.444204,1174.444204,1174.444204,1145.660531,1135.289643,1116.876962,1116.876962
4/27/2020,1317.032064,1317.032064,1317.032064,1269.108421,1221.184883,1209.639588,1198.094294,1196.102653,1309.294958,1317.032064,1317.032064,1269.108421,1221.184883,1209.639588,1198.094294,1196.102653,1301.557852,1301.557852,1309.294958,1258.720004,1208.145049,1202.56925,1196.99345,1196.102653,1327.317909,1314.437933,1314.437933,1266.036284,1195.105216,1195.499015,1195.892711,1183.646319,1298.73604,1298.73604,1327.317909,1283.740983,1240.16416,1198.079998,1190.77363,1174.301564,1247.118467,1247.118467,1266.468587,1262.783004,1217.773833,1172.764765,1159.021331,1163.920034,1224.082659,1224.082659,1205.764097,1195.853059,1199.00502,1172.895719,1162.554883,1152.214151,1224.082659,1224.082659,1205.764097,1195.853059,1180.236103,1173.026568,1166.088435,1159.150302
4/26/2020,995.1652744,1026.186739,1079.590079,1143.511746,1160.839445,1106.028277,1207.620192,1224.972203,1018.548866,1018.548866,1087.807382,1139.099711,1175.282306,1106.028277,1207.620192,1224.972203,1054.976464,1080.924865,1119.917064,1194.06124,1189.724959,1256.363676,1261.232641,1280.369896,1068.020472,1092.452838,1118.401135,1216.493306,1200.733814,1256.14476,1315.891881,1324.33864,1127.355534,1123.88052,1181.492735,1226.432204,1182.139989,1245.098758,1360.784812,1404.631055,1031.633568,1151.140959,1191.326661,1164.2626,1155.636158,1262.753787,1344.38151,1403.495255,935.9117062,1065.829949,1130.43174,1168.434328,1147.305432,1239.104011,1302.874273,1342.99476,1027.466431,1075.188686,1129.41072,1172.606265,1197.471039,1228.200858,1273.071041,1283.630063
4/24/2020,1140.463192,1131.452446,1126.524632,1122.561803,1121.531496,1123.464495,1123.464495,1123.464495,1145.487213,1140.463192,1136.727836,1131.452446,1123.899928,1120.204432,1115.503672,1123.464495,1112.792258,1145.487213,1143.200797,1140.463192,1136.727836,1126.524632,1122.962176,1121.531496,1112.792258,1112.792258,1145.645192,1145.487213,1140.463192,1136.727836,1154.333928,1130.938441,1112.792258,1112.792258,1112.792258,1145.645192,1145.487213,1143.200797,1146.125285,1154.333928,1112.792258,1112.792258,1112.792258,1114.999162,1142.066458,1145.645192,1157.144992,1137.916538,1112.792258,1112.792258,1112.792258,1112.792258,1129.349052,1158.445553,1176.373446,1157.144992,1112.792258,1112.792258,1112.792258,1112.792258,1112.792258,1140.517765,1158.445553,1158.445553
4/23/2020,1240.546169,1240.546169,1240.546169,1264.448356,1288.35044,1288.35044,1175.926744,1063.502943,1237.433859,1238.989961,1238.989961,1266.01552,1293.040973,1293.040973,1195.346045,1097.651012,1214.887848,1214.887848,1237.433859,1265.429933,1315.972019,1297.731507,1214.765347,1108.601643,1174.097047,1192.341942,1192.341942,1263.277184,1334.212426,1334.212426,1231.683072,1106.508474,1155.852153,1155.852153,1155.852153,1210.909993,1265.967938,1173.029803,1173.029803,1090.825781,1203.89621,1203.89621,1202.961067,1183.113532,1233.996931,1138.018693,1108.797186,1078.240893,1203.89621,1203.89621,1202.961067,1183.113532,1202.025923,1138.075352,1108.103811,1076.390119,1203.89621,1203.89621,1202.961067,1183.113532,1202.025923,1138.075352,1108.103811,1076.390119
4/22/2020,1121.490802,1126.743235,1110.571162,1148.763136,1130.867278,1162.378957,1094.278987,1026.179017,1129.867544,1117.679691,1132.789632,1187.916236,1264.841425,1286.64001,1151.061135,1077.612734,1170.09488,1108.219113,1078.194042,1162.783608,1259.218357,1278.851775,1227.366199,1133.489999,1201.945369,1140.819531,1079.693694,1203.111011,1251.183972,1299.256828,1246.889116,1222.714586,1236.474299,1168.142369,1136.983169,1156.891642,1207.456579,1327.450115,1149.166849,1195.492442,1224.932343,1151.392431,1143.92245,1136.452469,1171.76378,1142.660393,1104.810879,1146.110051,1213.390283,1168.184108,1133.149728,1134.329979,1116.222925,1085.121219,1055.144043,1055.144043,1213.390283,1168.184108,1133.149728,1134.329979,1131.571818,1094.361837,1013.560426,1013.560426
4/21/2020,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894,1036.628894
