date,Ravi River,Shamkay Bhattian,Bahria Town School and College,Kot Arain,Jhedu Minor,Jinnah Sector LDA City,Institute of Southern Lahore,Badhwar,Ravi River,Khudpur,Bahria Town Marquee,"Barkat Ali MArket, Riwind Rd",Bakra Mandi Defence Road,Lahore Ring Road Kahna Interchange,Ahlu Rd,Mallian Road,Sultan Pur,Thathan Naulan,Model Baraz Chung,Bilal Town LDA Avenue,Wapda Town Phase 1,Pak-Arab Housing Scheme,Deo Kalan,Thethar Rd,Nizampura,Sharaqpur,Ravi River Katar Band South,General Bus Stand Thoker Niaz Baig,Johar Town Park,Pak Electron Limited (PEL) Walton Road,Khyaban-e-Jinnah Rd Sector G,Defence Raya Golf Resort Jamia Masjid,Qillah Sharief,Canal Upper Chenab,Shadhanwali Forest Reserve 2,Shahdiwal,Qasim Ali Shah Foundation Wahdat Road,Gulberg III Block C3,Allama Iqbal International Airport,Lahore School of Economics Shabbir Sharif Rd,Chak 22,West Minister Farmhouse,Katal Lahore-Jaranwala Rd,Burj Near Ravi River,Samanabad Town,Punjab Board of Investment & Trade PBIT,Al-Faisal Town,Paragon City,Chak 10,Budho Sharif,Burj Attari Stadium,Lahore Multan Motorway Interchange,Bund Road Khokhar Town,Shaheen Park Shad Bagh,Sue Wala Road Shalimar Housing Scheme,Lahore Medical and Dental College,Dhamoke Sheikhupura Rd,Pind Road Sheikhpura,Kala Shah Kaku,Kot Abdul Malik,Shahdara,Jhuggian Jodha,Sialkot Lahore Motorway,Natt Kalan
6/5/2021,2.0752344,2.2144458,1.9296479,1.6684294,1.6291288,1.6814263,1.1718111,1.120046,1.8236151,1.9406732,1.8330867,1.5814078,1.6006025,1.5360745,1.2335119,1.0257343,1.7012738,1.705757,1.7609639,1.7027307,1.7636425,1.6340723,1.2349925,0.8882389,1.6851336,1.7698035,1.8771111,1.7581507,1.9196243,1.7724276,1.4374163,1.1094991,1.6941798,1.6958976,1.921861,2.17852,2.1276813,1.9003599,1.5218436,1.1702163,1.7351873,1.7429149,1.8125637,1.9544433,2.156652,1.8447831,1.5511284,1.1512581,1.803988,1.6600322,1.7412758,1.9475209,2.0123978,1.8866193,1.4766306,1.2450879,1.8997082,1.5352987,1.6426911,1.8498265,1.9053509,1.6785078,1.4548924,1.1277523
6/4/2021,2.6985173,2.9085586,2.9479508,2.918459,2.9463978,3.1452048,2.6518369,2.45169,2.6826887,2.940548,3.0276985,2.9880993,3.1325996,3.000367,2.6416688,2.3827207,2.7008216,2.849218,3.0798724,3.1579518,3.4607217,3.3377903,2.8530133,2.4459112,2.7193644,2.8586977,3.1415377,3.4319382,4.014672,3.6345127,3.0605145,2.298874,2.8284976,2.77086,3.2335036,3.7107887,4.1674066,3.9033976,3.110187,2.3492882,2.8650308,2.9414992,3.3883824,3.8772433,4.376478,3.883582,2.876692,2.336061,3.0005121,3.238807,3.5055695,4.052984,4.2579446,3.740403,2.924102,2.389085,2.9917245,3.1150875,3.5179722,4.110325,4.0156074,3.7405198,2.9814968,2.5568905
6/3/2021,2.271194,2.330861,2.3168385,2.14859,1.9380429,2.007908,1.6045132,1.3232163,2.1916723,2.408648,2.3270106,2.1472054,2.029367,1.9929671,1.7134427,1.3397335,2.3601696,2.5206366,2.5182986,2.4304295,2.338005,2.1016252,1.5508745,1.2052051,2.5867932,2.5294898,2.5804474,2.6364498,2.630993,2.2095666,1.6794033,1.4461974,2.5347087,2.5865967,2.64609,2.6800714,2.7632875,2.3157651,1.6426259,1.3513349,2.754891,2.6528308,2.5377665,2.7695377,2.8523579,2.2953315,1.684371,1.5179541,2.7379935,2.6674151,2.6573772,2.8850012,2.8012009,2.4421368,1.940484,1.6818908,2.717154,2.6518145,2.5498066,2.782747,2.6505868,2.5036798,1.9195838,1.6073889
6/2/2021,2.3096306,2.546113,2.4221747,2.2768207,2.3514986,2.5597966,2.3383858,2.432949,2.1784966,2.210673,2.3823833,2.3798811,2.5507553,2.698539,2.5433578,2.4593747,2.1910162,2.1985443,2.4293022,2.68924,2.981122,3.12004,2.6937397,2.4390023,2.2994268,2.2681367,2.4391398,2.7728727,3.438846,3.240318,3.2049658,2.740687,2.4073365,2.3585815,2.538903,3.1195776,3.5158207,3.6605215,3.3656135,2.5528145,2.5566354,2.6730602,2.8821666,3.2773163,3.7327507,3.5994248,3.0629091,2.5662324,2.655283,2.8143847,3.2105849,3.5484896,3.7905881,3.561384,3.0888188,2.6260521,2.763119,2.9350672,3.2745135,3.5419464,3.7315822,3.602448,3.1575234,2.7491968
6/1/2021,3.0629568,3.1407552,3.3802505,3.1852353,3.0709543,3.184878,3.2590625,3.1550207,2.6818335,3.020834,3.2229097,3.420753,3.2599986,3.3953142,3.4041498,3.120378,2.6049507,2.708031,3.154913,3.4804854,3.5869627,3.7546177,3.4691532,3.0924635,2.5421717,2.5332088,3.013026,3.5163445,4.046841,3.9364228,3.6894817,3.0518205,2.7335923,2.71353,3.0395727,3.4084964,4.1050034,4.198185,3.8579004,3.2475097,2.9328456,3.0651202,3.267525,3.7290387,4.321457,4.2993164,3.9503443,3.2022448,3.046884,3.3904417,3.4609857,3.7654183,4.452116,4.3871155,4.138311,3.142093,3.1268637,3.322743,3.4532142,3.858454,4.1812215,4.4724336,3.925165,3.3096611
5/31/2021,3.4055057,3.7989373,3.977581,4.2415223,3.762646,3.2857127,3.2734008,2.9529953,3.245222,3.4118059,4.006119,4.0491757,4.031379,3.5805347,3.3233132,2.9692893,3.1067889,3.2210503,3.753534,4.1698327,4.1725793,4.071481,3.6892374,3.2308607,3.097805,3.2343993,3.6477976,4.079715,4.5385866,4.65195,4.1349435,3.4463522,3.1203017,3.1746707,3.328551,3.7719586,4.464397,4.76341,4.260352,3.5948706,3.131212,3.3093476,3.3357193,3.8083727,4.7701507,4.9758716,4.446905,3.7826774,3.1966326,3.3735685,3.4191759,3.8774898,4.5699916,4.801034,4.852167,3.8458178,3.3775947,3.4205828,3.3929412,4.01413,4.4385567,4.727991,4.7036505,4.41042
5/30/2021,2.5417852,2.7509203,3.0140026,3.1340675,2.7916188,2.3189487,2.184157,2.2331576,2.4199398,2.664549,2.9604192,2.9414392,2.7549074,2.560591,2.377317,2.315555,2.235732,2.5367668,2.9296741,3.0038018,3.060312,2.823838,2.6279347,2.4992936,2.3146648,2.383968,2.5584695,3.0481627,3.3113894,3.1085763,3.1233408,2.5575373,2.3069558,2.28843,2.2515078,2.735333,3.2712238,3.4481373,3.3835804,2.6541677,2.2063725,2.2358232,2.1855495,2.7201579,3.5135436,3.6259189,3.670949,3.0146224,2.2552767,2.3395407,2.3330302,2.722641,3.437525,3.942606,3.8834698,2.9650192,2.321844,2.3137264,2.3947513,2.9328744,3.48497,4.02428,3.779866,3.17828
5/29/2021,4.3485913,4.6245356,4.848686,4.496375,3.9729593,3.2787752,3.0263708,2.7321346,4.1079426,4.56306,4.828782,4.631436,4.130669,3.493216,3.1179206,2.707846,3.8282979,4.2650604,4.676021,4.6457577,4.582964,3.9420686,3.572791,2.905538,3.9258075,4.1383815,4.3709803,4.668174,4.933478,4.6285257,4.0081697,2.9861417,3.917096,4.113004,4.1616917,4.5669084,5.091592,5.1716447,4.4947257,3.4322116,4.0508895,4.104,4.0217175,4.3411946,5.438331,5.454398,5.0510926,3.8232849,3.982181,4.0938463,4.067051,4.5458045,5.298604,5.6089625,5.0941,3.9570193,4.1377215,4.081501,4.227676,4.6179147,5.1870313,5.4121876,5.008867,4.4045725
5/28/2021,3.4575107,3.6613672,3.6589544,3.4890814,3.122931,2.4356377,1.9280416,1.7743806,3.3756952,3.638479,3.6361318,3.4189265,3.157055,2.6281614,2.1058173,1.7803283,3.2349372,3.5454843,3.539535,3.4595578,3.519425,2.938755,2.2606826,1.9099722,3.278054,3.4138706,3.5134168,3.6089478,3.6073828,3.2358143,2.6281369,2.1181564,3.2030435,3.2920318,3.3285909,3.4997997,3.7713473,3.357628,2.9028459,2.4525785,3.0826716,3.2772758,3.0659676,3.2566974,3.8996882,3.845753,3.1607513,2.628031,3.1521134,3.1827323,3.3615518,3.424223,3.678466,3.7738922,3.261678,2.6693811,3.1779854,3.1386724,3.2664812,3.3740597,3.5942702,3.700656,3.275623,2.961579
5/27/2021,2.4990547,2.593215,2.6751413,2.4881988,2.2456882,1.956717,1.580906,1.4684945,2.267149,2.454455,2.61451,2.4633532,2.3924692,1.989777,1.6546196,1.39755,2.2727098,2.368625,2.4994195,2.405881,2.5165043,2.3226495,1.8064255,1.4172289,2.2242997,2.3200128,2.4793622,2.5653806,2.6959019,2.4514723,1.9376496,1.5103352,2.2638748,2.2301345,2.3814874,2.6977215,2.7289426,2.6075354,2.0483754,1.6669188,2.2009566,2.1894903,2.4158354,2.6454525,2.9965038,2.6782737,2.3506532,2.0375953,2.2812042,2.3029523,2.450562,2.6727693,2.8991973,2.871418,2.759814,2.2818751,2.3830996,2.1620393,2.5565526,2.6899292,2.7859867,2.9858623,2.831407,2.6258528
